source_file	source_line	wc1_address	wc2_address	source_name	mapping_name	evidence	review_flags	status
src/cockpt.c	1915		0043B570	AdjustScannerContactColourForRange	AdjustScannerContactColourForRange	WC2-only		wc2-only
src/cockpt.c	1936	00415C00	0043B61F	get_color	get_color	WC1-manual-verified		mapped
src/cockpt.c	1975	00415CE0	0043B7C0	draw_3d_scanner	draw_3d_scanner	function order; parameter shape; unique BriefingMap_DisplayMap caller; scanner helper anchors; assembly control flow		mapped
src/cockpt.c	2171	00415FC0	0043BE1B	start_lock	start_lock	WC1-fuzzy-followup		mapped
src/cockpt.c	2181	00415FF0	0043BE55	starting_lock	starting_lock	WC1-fuzzy-very-low		mapped
src/cockpt.c	2191	00416010	0043BE8D	lock_off	lock_off	WC1-fuzzy-very-low		mapped
src/cockpt.c	2216	00416040	0043BEFF	CheckTargetLockMalfunction	CheckTargetLockMalfunction	WC1-fuzzy-very-low		mapped
src/cockpt.c	2230	00416090	0043BF67	decrement_lock_time	decrement_lock_time	WC1-fuzzy-very-low		mapped
src/cockpt.c	2256	00416120	0043C048	target_locking	target_locking	WC1-callgraph-propagated		mapped
src/cockpt.c	2346	00416220	0043C30D	SetRectBounds	DoLocalFn6220	WC1-callgraph-propagated		mapped
src/cockpt.c	2356	00416250	0043C344	GetRectHeight	GetRectHeight	WC1-manual-verified		mapped
src/cockpt.c	2362	00416260	0043C364	print_message_text	print_message_text	WC1-manual-verified		mapped
src/cockpt.c	2431		0043C5B0	RestoreHudMessageBackground	RestoreHudMessageBackground	WC2-only		wc2-only
src/cockpt.c	2447	00416460	0043C570	ShowHudTextLine	ShowHudTextLine	WC1-manual-verified		mapped
src/cockpt.c	2461	00416480	0043C601	SetHudTextColour	SetHudTextColour	WC1-manual-verified		mapped
src/cockpt.c	2473		0043C64D	ClearHudMessageDisplay	ClearHudMessageDisplay	WC2-only		wc2-only
src/cockpt.c	2490	004164B0	0043C6D8	draw_target_box	draw_target_box	WC1-fuzzy-very-low		mapped
src/cockpt.c	2618	004168A0	0043CBD3	remove_nav_pointer	remove_nav_pointer	WC1-manual-verified		mapped
src/cockpt.c	2625	004168C0	0043CBFD	draw_nav_pointer	draw_nav_pointer	WC1-fuzzy-very-low		mapped
src/cockpt.c	2696		0043CE8F	HasInRangeGunForTargetLead	HasInRangeGunForTargetLead	WC2-only		wc2-only
src/cockpt.c	2723		0043CF5A	UpdateTargetLeadIndicator	UpdateTargetLeadIndicator	WC2-only		wc2-only
src/cockpt.c	2853		0043D323	RestoreTargetLeadIndicator	RestoreTargetLeadIndicator	WC2-only		wc2-only
src/cockpt.c	2868	00416AC0	0043D386	overlay_head_up_display	overlay_head_up_display	WC1-callgraph-propagated		mapped
src/cockpt.c	2994	00416C90	0043D7F2	RestoreCockpitExplosionIfVisible	RestoreCockpitExplosionIfVisible	WC1-manual-verified		mapped
src/cockpt.c	3003	00416CB0	0043D81F	RestoreTransientCockpitGraphics	RestoreTransientCockpitGraphics	WC1-order-exact		mapped
src/cockpt.c	3044	00416DE0	0043D956	SetHudMessageText	SetHudMessageText	WC1-fuzzy-low		mapped
src/cockpt.c	3057		0043D9AB	DismissHudMessageIfShowing	DismissHudMessageIfShowing	WC2-only		wc2-only
src/cockpt.c	3067	00416E20	0043D9DA	malf_noise	malf_noise	WC1-fuzzy-low		mapped
src/cockpt.c	3084	00416E90	0043DA68	build_your_target_list	build_your_target_list	WC1-callgraph-propagated		mapped
src/cockpt.c	3169	00416F30	0043DD1B	cycle_onscreen_targets	cycle_onscreen_targets	WC1-fuzzy-very-low		mapped
src/cockpt.c	3202	00416FD0	0043DDFC	check_target	check_target	WC1-callgraph-propagated		mapped
src/cockpt.c	3286		0043E101	FindNearestMissileTargetingObject	FindNearestMissileTargetingObject	WC2-only		wc2-only
src/cockpt.c	3307	00417190	0043E1B2	update_missile_warning	update_missile_warning	WC1-callgraph-propagated		mapped
src/cockpt.c	3335	004171D0	0043E297	determine_pilot_hand	determine_pilot_hand	WC1-fuzzy-very-low		mapped
src/cockpt.c	3366	00417260	0043E371	DrawPilotHandFrame	DrawPilotHandFrame	WC1-fuzzy-low		mapped
src/cockpt.c	3393	00417320	0043F110	CopyTrainSimPilotViewToVdus	CopyTrainSimPilotViewToVdus	WC1-manual-verified		mapped
src/cockpt.c	3453	004173C0	0043E43A	animate_pilot	animate_pilot	WC1-fuzzy-followup		mapped
src/cockpt.c	3463	004173F0	0043E472	ResetPilotHandAnimation	ResetPilotHandAnimation	WC1-manual-verified		mapped
src/cockpt.c	3474	00417420	0043E4A8	send_message	send_message	WC1-fuzzy-medium		mapped
src/cockpt.c	3502	004174F0	0043E5DA	npc_communication	npc_communication	WC1-callgraph-propagated		mapped
src/cockpt.c	3562	00417610	0043E870	clear_cockpit_damage	clear_cockpit_damage	WC1-order-exact		mapped
src/cockpt.c	3573	00417630	0043E8B2	explosion_draw	explosion_draw	WC1-callgraph-propagated		mapped
src/cockpt.c	3611	004176C0	0043E9E2	DrawPendingCockpitDamage	DrawPendingCockpitDamage	WC1-callgraph-propagated		mapped
src/cockpt.c	3645	00417760	0043EAE3	RestoreCockpitExplosionBackground	RestoreCockpitExplosionBackground	WC1-fuzzy-low		mapped
src/cockpt.c	3661	004177B0	0043EB46	cockpit_explosion	cockpit_explosion	WC1-fuzzy-low		mapped
src/cockpt.c	3694	004178A0	0043EC50	place_damage_on_cockpit	place_damage_on_cockpit	WC1-fuzzy-very-low		mapped
src/cockpt.c	3727	00417910	0043ECD9	vid_transmit	vid_transmit	WC1-fuzzy-followup		mapped
src/cockpt.c	3820	00417AC0	0043F042	vid_equiv	GetG00469e2cFn7AC0	WC1-fuzzy-low		mapped
src/cockpt.c	3830	00417B10	0043F09D	update_dead_disp	update_dead_disp	WC1-fuzzy-low		mapped
src/cockpt.c	3836	00417B30	0043F0C3	check_stranded	check_stranded	WC1-fuzzy-very-low		mapped
src/cockpt.c	3845	00417B70	0043F2F5	update_VDUs	update_VDUs	WC1-fuzzy-followup		mapped
src/cockpt.c	3963	00417E70	0043F6C9	update_cockpit	update_cockpit	WC1-callgraph-propagated		mapped
src/cockpt.c	4007		0043F81B	IsCockpitWeaponShapeLoaded	IsCockpitWeaponShapeLoaded	WC2-only		wc2-only
src/cockpt.c	4013	00417F00	0043F849	PlayCockpitSelectionSfx	PlayCockpitSelectionSfx	WC1-fuzzy-low		mapped
src/cockpt.c	4020	00417F10	0043F862	vdu_pop_all	vdu_pop_all	WC1-fuzzy-followup		mapped
src/cockpt.c	4034	00417F60	0043F8CD	SelectCockpitVduMode	SelectCockpitVduMode	WC1-fuzzy-followup		mapped
src/debug.cpp	14	0041C760	0045AC50	DebugOverlayConsole::DebugOverlayConsole	DebugOverlayConsole::DebugOverlayConsole	WC1-callgraph-propagated		mapped
src/debug.cpp	78	0041C960	0045AEE4	DebugOverlayWorkerProc	DebugOverlayWorkerProc	WC1-callgraph-propagated		mapped
src/debug.cpp	126	0041CA60	0045B04E	DebugKeyboardHookProc	DebugKeyboardHookProc	WC1-manual-verified		mapped
src/debug.cpp	152	0041CAB0	0045B0BB	DebugOverlayPrintf	DebugOverlayPrintf	WC1-callgraph-propagated		mapped
src/debug.cpp	215		0045AE6C	DebugOverlayConsole::~DebugOverlayConsole	DebugOverlayConsole::~DebugOverlayConsole	WC2-only		wc2-only
src/debug.cpp	236	0041CC00	0045B2E0	DebugOverlayConsole::Clear	DebugOverlayConsole::Clear	WC1-order-exact		mapped
src/debug.cpp	246	0041CC50	0045B348	DebugOverlayConsole::Scroll	DebugOverlayConsole::Scroll	WC1-callgraph-propagated		mapped
src/debug.cpp	256	0041CCC0	0045B3DC	DebugOverlayConsole::DrawPendingLines	DebugOverlayConsole::DrawPendingLines	WC1-callgraph-propagated		mapped
src/debug.cpp	276	0041CD40	0045B49C	DebugOverlayConsole::WaitForKey	DebugOverlayConsole::WaitForKey	WC1-callgraph-propagated		mapped
src/debug.cpp	317	0041CF50	0045B55C	DebugOverlayConsole::EnableReverseVideo	DebugOverlayConsole::EnableReverseVideo	WC1-callgraph-propagated		mapped
src/debug.cpp	337	0041CF00	0045B5D8	DebugOverlayConsole::DisableReverseVideo	DebugOverlayConsole::DisableReverseVideo	WC1-callgraph-propagated		mapped
src/debug.cpp	357	0041CFA0	0045B654	DebugOverlayConsole::SetOverlayTextColor	DebugOverlayConsole::SetOverlayTextColor	WC1-manual-verified		mapped
src/debug.cpp	372	0041CFF0	0045B6BB	DebugOverlayConsole::SetOverlayBackgroundColor	DebugOverlayConsole::SetOverlayBackgroundColor	WC1-callgraph-propagated		mapped
src/debug.cpp	388	0041D040	0045B722	DebugOverlayConsole::SetTransparentBackground	DebugOverlayConsole::SetTransparentBackground	WC1-callgraph-propagated		mapped
src/dib.c	48	00432050	0045CE9A	ReportSpaceFlightMaxFps	ReportSpaceFlightMaxFps	WC1-fuzzy-medium		mapped
src/dib.c	64	004320E0	0045CF3B	SetSpaceFlightFrameTiming	SetSpaceFlightFrameTiming	WC2-manual-verified		mapped
src/dib.c	74		0045CF7F	SetDefaultFrameTiming	SetDefaultFrameTiming	WC2-only		wc2-only
src/dib.c	84	00432110	0045CFC3	SetCinematicFrameTiming	SetCinematicFrameTiming	WC1-manual-verified		mapped
src/dib.c	93	00432140	0045D004	DIBerror	DIBerror	WC1-fuzzy-high		mapped
src/dib.c	127	00432230	0045D11F	DIBpositionWindow	DIBpositionWindow	WC1-fuzzy-medium		mapped
src/dib.c	144	004322B0	0045D1BB	DIBreInstall	DIBreInstall	WC1-fuzzy-followup		mapped
src/dib.c	168	00432310	0045D23B	DIBinstall	DIBinstall	WC1-fuzzy-followup		mapped
src/dib.c	218	00432410	0045D3A1	DIBcascade	DIBcascade	WC1-fuzzy-followup		mapped
src/dib.c	333	00432680	0045D78C	DIBunInstall	DIBunInstall	WC1-manual-verified		mapped
src/dib.c	350	004326E0	0045D80F	DIBmakeDIB	DIBmakeDIB	WC1-fuzzy-followup		mapped
src/dib.c	426	004328A0	0045DA8C	DIBdestroyDIB	DIBdestroyDIB	WC1-fuzzy-followup		mapped
src/dib.c	470	00432960	0045DB8C	MarkDibDirty	MarkDibDirty	WC2-manual-verified		mapped
src/dib.c	488		0045DBFF	EnableDibSlam	EnableDibSlam	WC2-only		wc2-only
src/dib.c	494		0045DC19	DisableDibSlam	DisableDibSlam	WC2-only		wc2-only
src/dib.c	500	00432970	0045DC33	DIBslamReal	DIBslamReal	WC1-fuzzy-followup		mapped
src/dib.c	683	00432C60	0045E060	DIBupdate	DIBupdate	WC1-fuzzy-followup		mapped
src/dib.c	749	00432DE0	0045E276	GetDIBPixelBuffer	HelperOf4326E0A	WC1-callgraph-propagated		mapped
src/dib.c	755	00432E00	0045E2C5	GetDIBHeight	GetDIBHeight	WC1-manual-verified		mapped
src/dib.c	761	00432E30	0045E2DA	CachePaletteEntryFromWords	CachePaletteEntryFromWords	WC1-order-exact		mapped
src/dib.c	779	00432EA0	0045E37C	DIBramPalette	DIBramPalette	WC1-fuzzy-followup		mapped
src/dib.c	809	00432F10	0045E46C	DIBsetPalette	DIBsetPalette	WC1-fuzzy-followup		mapped
src/dib.c	859	00433020	0045E61C	GetPaletteEntryAsWords	GetPaletteEntryAsWords	WC1-order-exact		mapped
src/dib.c	867	00433060	0045E667	DIBwholePaletteFromTriplets	DIBwholePaletteFromTriplets	WC1-fuzzy-followup		mapped
src/dib.c	923	00433120	0045E816	DIBwholePaletteFromWords	DIBwholePaletteFromWords	WC1-callgraph-single		mapped
src/dib.c	979	004331E0	0045E9C5	DIBwaitForVerticalBlank	DIBwaitForVerticalBlank	WC1-manual-verified		mapped
src/disk.c	9	0041DBA0	00409120	WaitForSceneAdvance	WaitForSceneAdvance	WC1-fuzzy-very-low		mapped
src/disk.c	50		0040926E	LoadSceneHotspotBoundsForSelection	LoadSceneHotspotBoundsForSelection	WC2-only		wc2-only
src/disk.c	101		00409417	FindSceneHotspotAtPosition	FindSceneHotspotAtPosition	WC2-only		wc2-only
src/disk.c	171		0040963B	PollSceneHotspotInput	PollSceneHotspotInput	WC2-only		wc2-only
src/disk.c	230		0040D6E1	SwapSceneChunkSizeEndian	SwapSceneChunkSizeEndian	WC2-only		wc2-only
src/disk.c	244		0040D762	AreCutsceneResourceNamesEqual	AreCutsceneResourceNamesEqual	WC2-only		wc2-only
src/disk.c	264		0040D812	ReadNextSceneForm	ReadNextSceneForm	WC2-only		wc2-only
src/disk.c	287		0040D88E	SkipCutsceneChunk	SkipCutsceneChunk	WC2-only		wc2-only
src/disk.c	298		0040D8D7	FindCutsceneResourceSymbolIndex	FindCutsceneResourceSymbolIndex	WC2-only		wc2-only
src/disk.c	326		0040D9AD	AllocateScenePointerTable	AllocateScenePointerTable	WC2-only		wc2-only
src/disk.c	341		0040DA0C	CreateCutsceneResourceInstance	CreateCutsceneResourceInstance	WC2-only		wc2-only
src/disk.c	447		0040DE5A	LinkCutsceneObjectResources	LinkCutsceneObjectResources	WC2-only		wc2-only
src/disk.c	523		0040E130	DecodeSceneResourceChunk	DecodeSceneResourceChunk	WC2-only		wc2-only
src/disk.c	554		0040E230	PushCutsceneFileResource	PushCutsceneFileResource	WC2-only		wc2-only
src/disk.c	571		0040E285	DecodeCutsceneFileResource	DecodeCutsceneFileResource	WC2-only		wc2-only
src/disk.c	592		0040E31F	ParseCutsceneContainer	ParseCutsceneContainer	WC2-only		wc2-only
src/disk.c	702		0040E726	DecodeCutsceneObjectResource	DecodeCutsceneObjectResource	WC2-only		wc2-only
src/disk.c	771		0040E985	ReleaseCutsceneObjectResourceData	ReleaseCutsceneObjectResourceData	WC2-only		wc2-only
src/disk.c	786		0040EA0F	PushCutsceneObjectResource	PushCutsceneObjectResource	WC2-only		wc2-only
src/disk.c	809		0040EAA4	ReleaseCutsceneObjectResource	ReleaseCutsceneObjectResource	WC2-only		wc2-only
src/disk.c	877		0040ED9F	ReleaseCutsceneFileResourceExceptPacket	ReleaseCutsceneFileResourceExceptPacket	WC2-only		wc2-only
src/disk.c	899		0040EE41	ReleaseCutsceneFileResource	ReleaseCutsceneFileResource	WC2-only		wc2-only
src/disk.c	919		0040EEC7	ReleaseCutsceneTextResource	ReleaseCutsceneTextResource	WC2-only		wc2-only
src/disk.c	933		0040EF15	ReleaseCutsceneResourceLevel	ReleaseCutsceneResourceLevel	WC2-only		wc2-only
src/disk.c	966	0041D120	0040F0D2	ReportPacketLoadError	TextUiFnD120	WC1-fuzzy-followup		mapped
src/disk.c	1013		0040F266	AppendPacketLoadDebugLog	AppendPacketLoadDebugLog	WC2-only		wc2-only
src/disk.c	1045		0040F3AE	RewritePacketFilenameForInstalledData	RewritePacketFilenameForInstalledData	WC2-only		wc2-only
src/disk.c	1060	0041D200	0040F40E	LoadPacketIntoBuffer	LoadPacketIntoBuffer	WC1-manual-verified		mapped
src/disk.c	1076	0041D250	0040F49D	LoadPacketAllocated	LoadUiFnD250	WC1-callgraph-propagated		mapped
src/disk.c	1107	0041D2E0	0040F5B6	FetchDiskPacketRetrying	FetchDiskPacketRetrying	WC1-fuzzy-very-low		mapped
src/disk.c	1177	0041D510	0040F882	InitializeTextContextFromFont	InitializeTextContextFromFont	manual-verified		mapped
src/disk.c	1197	0041D590	0040F91C	ReleaseTextFont	ReleaseTextFont	WC1-manual-verified		mapped
src/disk.c	1208	0041D5F0	0040F96E	DrawTextAt	DrawTextAt	WC1-callgraph-propagated		mapped
src/disk.c	1228		0040F9F7	FlushPendingInputPresses	FlushPendingInputPresses	WC2-only		wc2-only
src/disk.c	1236	0041DAA0	0040FA2C	WaitForInputKey	WaitForInputKey	WC1-callgraph-propagated		mapped
src/disk.c	1262		0040FADE	WaitForAnyInputPress	WaitForAnyInputPress	WC2-only		wc2-only
src/disk.c	1291		00410020	CountShipProjectiles	CountShipProjectiles	WC2-only		wc2-only
src/disk.c	1306		00410102	CanShipWeaponDamageTarget	CanShipWeaponDamageTarget	WC2-only		wc2-only
src/disk.c	1317		00410192	HasShipCockpitGunDisplay	HasShipCockpitGunDisplay	WC2-only		wc2-only
src/disk.c	1333		00410215	ShipHasTorpedo	ShipHasTorpedo	WC2-only		wc2-only
src/disk.c	1348	0041DEE0	004103A6	initialize_object	initialize_object	WC1-callgraph-propagated		mapped
src/disk.c	1360	0041DF40	0041040D	borrow_dust	borrow_dust	WC1-callgraph-single		mapped
src/disk.c	1410	0041DF70	004105BF	new_object	new_object	WC1-callgraph-propagated		mapped
src/disk.c	1421	0041DFA0	0041062D	initialize_ship	initialize_ship	WC1-callgraph-propagated		mapped
src/disk.c	1434	0041DFE0	00410680	any_selected	any_selected	WC1-manual-verified		mapped
src/disk.c	1453	0041E040	00410715	remove_weapon	remove_weapon	WC1-manual-verified		mapped
src/disk.c	1501		0041090F	InitializeShipWeaponTypeIndices	InitializeShipWeaponTypeIndices	WC2-only		wc2-only
src/disk.c	1520	0041E120	00410999	set_objects_data	set_objects_data	WC1-callgraph-propagated		mapped
src/disk.c	1710	0041E400	00411172	match_rotation_goal	DoLocalFnE400	WC1-fuzzy-very-low		mapped
src/disk.c	1753	0041E520	0041133D	rotate_object_to_goal	GetTbl0059c3c0FnE520	WC1-callgraph-propagated		mapped
src/disk.c	1804		004115F8	check_for_lost_control	check_for_lost_control	WC2-only		wc2-only
src/disk.c	1844	0041E710	004117AC	celerate	celerate	WC1-callgraph-propagated		mapped
src/disk.c	1857	0041E750	0041181D	approach_speed	approach_speed	WC1-fuzzy-low		mapped
src/disk.c	1874	0041E7C0	004118A9	steady_object	steady_object	WC1-manual-verified		mapped
src/disk.c	1881	0041E7F0	004118F2	real_velocity	real_velocity	WC1-callgraph-propagated		mapped
src/disk.c	1888	0041E820	00411922	fix_velocity	fix_velocity	WC1-callgraph-propagated		mapped
src/disk.c	1897	0041E860	0041195F	SortViableTargetsByDistance	SortViableTargetsByDistance	WC1-manual-verified		mapped
src/eventmgr.c	10	004355F0	00462625	TranslatePolledInputEvent	TranslatePolledInputEvent	WC1-callgraph-single-low		mapped
src/eventmgr.c	64	004356A0	00462849	QueueInputEventAtCursor	QueueInputEventAtCursor	WC1-callgraph-propagated		mapped
src/eventmgr.c	77	004356E0	00462890	AllocateInputEvent	AllocateInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	102	00435760	0046294F	ReleaseInputEvent	ReleaseInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	113	00435790	004629A7	QueueInputEvent	QueueInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	193	004358B0	00462C43	ReleaseInputEventQueue	ReleaseInputEventQueue	WC1-manual-verified		mapped
src/eventmgr.c	208	004358E0	00462C9C	RetainInputEventsOfType	RetainInputEventsOfType	WC1-manual-verified		mapped
src/eventmgr.c	231	00435940	00462D48	RemoveInputEvent	RemoveInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	254	004359C0	00462DFC	GetNextInputEvent	GetNextInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	379	00435CC0	0046327F	PollInputEvent	PollInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	386	00435CE0	004632A5	PeekInputEvent	PeekInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	422	00435D80	004633E7	FindQueuedInputEvent	FindQueuedInputEvent	WC1-manual-verified		mapped
src/eventmgr.c	465	00435DB0	0046354F	FlushInputEvents	FlushInputEvents	WC1-callgraph-propagated		mapped
src/eventmgr.c	472	00435DC0	00463571	InitializeMouseCursorDepth	InitializeMouseCursorDepth	WC1-order-semantics-verified		mapped
src/eventmgr.c	479	00435DE0	004635D3	CheckCursor	CheckCursor	WC1-order-semantics-verified		mapped
src/eventmgr.c	484	00435E20	004635E3	CaptureMouseCursorBackground	WcOrphanRoutine435E20	WC1-fuzzy-low		mapped
src/eventmgr.c	520	00435EF0	004636F7	DrawMouseCursor	DrawUiFn5EF0	WC1-fuzzy-low		mapped
src/eventmgr.c	552	00435FA0	004637F4	RestoreMouseCursorBackground	GetUiFn5FA0	WC1-fuzzy-low		mapped
src/eventmgr.c	586	00436060	004638F1	RefreshMouseCursorDisplay	BlitUiFn6060	WC1-fuzzy-followup		mapped
src/eventmgr.c	604	004360D0	0046396C	ResumeMouseCursorHook	ResumeMouseCursor	WC1-order-semantics-verified		mapped
src/eventmgr.c	609		00463BA1	EnableMouseCursorDrawing	EnableMouseCursorDrawing	WC2-only		wc2-only
src/eventmgr.c	615	004360E0	00463E19	DisableMouseCursorDrawing	SuspendMouseCursor	WC1-order-semantics-verified		mapped
src/eventmgr.c	621	004360F0	00463EEE	SetMouseCursorShape	SetMouseCursorShape	WC1-manual-verified		mapped
src/eventmgr.c	640	00436160	00463F74	SetMouseHomePosition	SetInputFn6160	WC1-callgraph-single		mapped
src/eventmgr.c	648	00436190	00463FAA	ApplyPackedMousePosition	ApplyPackedMousePosition	WC1-manual-verified		mapped
src/eventmgr.c	656	004361E0	00464009	SetFrameTimerPeriod	SetFrameTimerPeriod	WC1-manual-verified		mapped
src/eventmgr.c	662	004361F0	00464021	SetFrameTimerAndWait	SetFrameTimerAndWait	WC1-manual-verified		mapped
src/eventmgr.c	669	00436210	0046403D	SetFrameTimerPeriodDirect	SetFrameTimerPeriodDirect	WC1-manual-verified		mapped
src/eventmgr.c	675	00436230	00464055	WaitForFrameTick	WaitForFrameTick	WC1-manual-verified		mapped
src/eventmgr.c	681	00436240	00464072	IsFrameTickElapsed	IsFrameTickElapsed	WC1-manual-verified		mapped
src/eventmgr.c	688		0046409B	AllocateZeroedRecords	AllocateZeroedRecords	WC2-only		wc2-only
src/eventmgr.c	700		00464123	AllocateDefaultMemory	AllocateDefaultMemory	WC2-only		wc2-only
src/eventmgr.c	706	00436260	00464141	GetSoundHardwareFlag	GetSoundHardwareFlag	WC1-manual-verified		mapped
src/eventmgr.c	712	004362A0	0046416A	TimerResetHook	TimerResetHook	WC1-manual-verified		mapped
src/eventmgr.c	717	004362B0	0046417A	IdentityDword	GetVideoReleaseResult	WC1-manual-verified		mapped
src/eventmgr.c	723	004362C0	0046418D	IdentityWord	DoLocalFn62C0	WC1-callgraph-single-low		mapped
src/eventmgr.c	729	004362D0	004641A0	TimerStopHook	TimerStopHook	WC1-order-semantics-verified		mapped
src/eventmgr.c	734	004362E0	004641B0	GetAvailableFarMemory	GetAvailableFarMemory	WC1-order-exact		mapped
src/eventmgr.c	740	004362F0	004641C5	GetLargestFreeMemoryBlock	GetLargestFreeMemoryBlock	WC1-order-exact		mapped
src/eventmgr.c	748	004363A0	0046428B	ClearInputKeyStatePreservingModifiers	ClearInputKeyStatePreservingModifiers	WC1-order-semantics-verified		mapped
src/eventmgr.c	761	004363E0	004642D6	ClearInputKeyState	ClearInputKeyState	WC1-order-exact		mapped
src/eventmgr.c	770	00436420	0046431A	SetInputKeyState	SetInputKeyState	WC1-fuzzy-medium		mapped
src/eventmgr.c	783	00436460	0046436E	BuildObjectDepthOrder	BuildObjectDepthOrder	WC1-order-semantics-verified		mapped
src/eventmgr.c	835	00436520	004644DA	draw_sorted_objects_to_buffer	draw_sorted_objects_to_buffer	WC1-order-semantics-verified		mapped
src/eventmgr.c	981	00436650	0046470E	intro_drawbackgroundships	intro_drawbackgroundships	WC1-callgraph-propagated		mapped
src/eventmgr.c	1036	00436740	004648C5	set_up_screen_viewport	set_up_screen_viewport	WC1-fuzzy-medium		mapped
src/eventmgr.c	1093		00464A90	FinalizeInputManagerHook	FinalizeInputManagerHook	WC2-only		wc2-only
src/eventmgr.c	1098	004368C0	00464AA0	MouseIdleHook	MouseIdleHook	WC1-order-semantics-verified		mapped
src/eventmgr.c	1103	004368E0	00464AB0	GetNavRangeSentinel	GetNavRangeSentinel	WC1-order-semantics-verified		mapped
src/eventmgr.c	1109	004368F0	00464AC4	GetOriginalFreeMemory	GetOriginalFreeMemory	WC1-order-semantics-verified		mapped
src/eventmgr.c	1115	00436900	00464AE8	StartupHook	StartupHook	WC1-order-semantics-verified		mapped
src/eventmgr.c	1121	00436910	00464B0B	JoystickEdgeHook	JoystickEdgeHook	WC1-order-semantics-verified		mapped
src/eventmgr.c	1127	00436950	00464B3A	FreeIfNotNull	DoLocalFn6950	WC1-callgraph-propagated		mapped
src/eventmgr.c	1134		00464D5F	ServiceInputDevices	ServiceInputDevices	WC2-only		wc2-only
src/eventmgr.c	1156		00464E06	SetInputViewport	SetInputViewport	WC2-only		wc2-only
src/eventmgr.c	1163		00464E1E	ClearInputPump	ClearInputPump	WC2-only		wc2-only
src/eventmgr.c	1169		00464E35	SetMenuInputPump	SetMenuInputPump	WC2-only		wc2-only
src/eventmgr.c	1175		00464E4F	ConfigureInputPump	ConfigureInputPump	WC2-only		wc2-only
src/eventmgr.c	1184		00464E73	LoadInputCursorShape	LoadInputCursorShape	WC2-only		wc2-only
src/eventmgr.c	1202		00464EE0	InitializeInputDriverHook	InitializeInputDriverHook	WC2-only		wc2-only
src/eventmgr.c	1207		00464EF0	FinalizeInputDriverHook	FinalizeInputDriverHook	WC2-only		wc2-only
src/eventmgr.c	1212		00464F10	FlushPendingInputEvents	FlushPendingInputEvents	WC2-only		wc2-only
src/eventmgr.c	1219		00464F25	GetNamedPacketSize	GetNamedPacketSize	WC2-only		wc2-only
src/eventmgr.c	1225		00464F45	LoadNamedPacket	LoadNamedPacket	WC2-only		wc2-only
src/eventmgr.c	1235		00464F75	OffsetSceneHotspotBounds	OffsetSceneHotspotBounds	WC2-only		wc2-only
src/eventmgr.c	1247		00464FD7	ServiceCutsceneRuntimeHook	ServiceCutsceneRuntimeHook	WC2-only		wc2-only
src/eventmgr.c	1252		00464FE7	SetPaletteEntryFromTriplet	SetPaletteEntryFromTriplet	WC2-only		wc2-only
src/eventmgr.c	1263		0046502E	SetMusicTickRateHook	SetMusicTickRateHook	WC2-only		wc2-only
src/eventmgr.c	1269	00436970	00464B60	GetStartupErrorCode	GetStartupErrorCode	manual-verified		mapped
src/eventmgr.c	1276	00436980	00464B82	PersonnelDriveHook	ShutdownHook	manual-verified		mapped
src/eventmgr.c	1283	004369A0	00464B92	SelectDiskDriveHook	SelectDiskDriveHook	manual-verified		mapped
src/eventmgr.c	1289	004369B0	00464BA5	GetCurrentDiskDriveHook	GetCurrentDiskDriveHook	manual-verified		mapped
src/eventmgr.c	1295	004369C0	00464BB8	GetShutdownErrorCode	GetShutdownErrorCode	manual-verified		mapped
src/eventmgr.c	1302	004369D0	00464BCB	VideoReleaseHook	VideoReleaseHook	manual-verified		mapped
src/eventmgr.c	1307	004369E0	00464BDB	ExitCleanupHook	ExitCleanupHook	manual-verified		mapped
src/eventmgr.c	1314	00436A00	00464BFE	IsVectorWithinRange	IsVectorWithinRange	WC1-order-semantics-verified		mapped
src/eventmgr.c	1327	00436A30	00464C4B	shrink_vector	shrink_vector	WC2-manual-verified		mapped
src/eventmgr.c	1341	00436A70	00464CA4	shrink	shrink	WC2-manual-verified		mapped
src/eventmgr.c	1364	00436C70	0042BAC0	FillGraphicSuffix	FillGraphicSuffix	WC1-fuzzy-followup		mapped
src/eventmgr.c	1379	00436CB0	0042BB17	ConvertChar_Int	ConvertChar_Int	WC1-fuzzy-medium		mapped
src/geom.c	12	00418080	00453B30	MeasureTextPixelWidthClamped	MeasureTextPixelWidthClamped	WC1-callgraph-propagated		mapped
src/geom.c	27	00418140	004589D0	CollectActivePaletteIndices	CollectActivePaletteIndices	WC1-manual-verified		mapped
src/geom.c	53	004181C0	0040A3A0	get_ship_max_velocity	get_ship_max_velocity	WC1-manual-verified		mapped
src/geom.c	71	00418210	0040A481	recalc_max_velocity	recalc_max_velocity	WC1-fuzzy-low		mapped
src/geom.c	88	00418280	0040A51D	drain_fuel	drain_fuel	WC1-order-semantics-verified		mapped
src/geom.c	96	004182B0	0040A556	damage_ion_drive	damage_ion_drive	WC1-order-semantics-verified		mapped
