source_file	source_name	mapping_name	wc1_address	wc2_address	evidence	review_flags	binary_similarity	similarity_band
src/system.c	WaitForQueuedInputPress	WaitForQueuedInputPress		00465730	WC2-only		91.67	ge90
src/screen.c	disobey_formation	disobey_formation	0042F240	00421C35	WC1-callgraph-propagated		91.84	ge90
src/cockpt.c	damage_your_component	damage_your_component	00414BF0	004398CB	WC1-fuzzy-medium		91.89	ge90
src/logic.c	CountShipCockpitGunDisplays	CountShipCockpitGunDisplays		00460242	WC2-only		91.89	ge90
src/logic.c	LoadGamePaletteFile	LoadGamePaletteFile	004219C0	0045B810	WC1-callgraph-propagated		91.94	ge90
src/spc.c	update_star_field	update_star_field	00412100	0041B8D6	WC1-fuzzy-followup		91.97	ge90
src/disk.c	fix_velocity	fix_velocity	0041E820	00411922	WC1-callgraph-propagated		92.00	ge90
src/hudmsg.c	ReleaseStaleNavTarget	ReleaseStaleNavTarget	0042A170	00469223	WC1-callgraph-propagated		92.00	ge90
src/geom.c	rotational_acceleration	rotational_acceleration	00419F70	0040C796	WC1-fuzzy-low		92.11	ge90
src/winmain.c	make_shard	make_shard	004010C0	004176D2	WC1-fuzzy-followup		92.11	ge90
src/gr.c	DrawViewportEllipse	DrawViewportEllipse	00441DD0	00428023	WC1-fuzzy-followup		92.11	ge90
src/gr.c	FillViewportEllipse	FillViewportEllipse	00441E20	0042808F	WC1-fuzzy-followup		92.11	ge90
src/gr.c	DrawViewportEllipseShadow	DrawViewportEllipseShadow	00441E70	004280FB	WC1-callgraph-propagated		92.11	ge90
src/nav.c	DrawNavMapLabels	DrawNavMapLabels	0040D540	0045087F	WC1-fuzzy-very-low		92.11	ge90
src/main.c	FireTargetCameraGuns	FireTargetCameraGuns		0045F439	WC2-only		92.24	ge90
src/gr.c	SetStreamerTrigger	SetStreamerTrigger	004424D0	00428AEB	WC1-manual-verified		92.31	ge90
src/gr.c	GetMusicStreamVolume	GetMusicStreamVolume		00428DBF	WC2-only		92.31	ge90
src/logic.c	change_mission_type	change_mission_type	00422C30	0042A4E5	WC1-fuzzy-followup		92.31	ge90
src/logic.c	get_first_follow_point	get_first_follow_point	00423930	0042B524	WC1-fuzzy-very-low		92.31	ge90
src/screens.c	LoadCutsceneSpeechSlot	LoadCutsceneSpeechSlot		0042CC42	WC2-only		92.31	ge90
src/screens.c	FormatCinematicMemoryStatus	FormatCinematicMemoryStatus		0042F0B3	WC2-only		92.31	ge90
src/cockpt.c	overlay_head_up_display	overlay_head_up_display	00416AC0	0043D386	WC1-callgraph-propagated		92.31	ge90
src/cockpt.c	check_stranded	check_stranded	00417B30	0043F0C3	WC1-fuzzy-very-low		92.31	ge90
src/hudmsg.c	MeasureMessageWidth	MeasureMessageWidth	00428E70	004672C5	manual-verified		92.31	ge90
src/logic.c	GetAvailableMainMemory	GetAvailableMainMemory		00469AD0	WC2-only		92.31	ge90
src/logic.c	GetLargestMainMemoryBlock	GetLargestMainMemoryBlock		00469B49	WC2-only		92.31	ge90
src/geom.c	rectangular_to_spherical	DoLocalFn8890	00418890	0040ACE0	WC1-fuzzy-low		92.42	ge90
src/logic.c	find_weapon	find_weapon	00421100	00416690	WC1-manual-verified		92.50	ge90
src/cockpt.c	get_color	get_color	00415C00	0043B61F	WC1-manual-verified		92.55	ge90
src/eventmgr.c	SetPaletteEntryFromTriplet	SetPaletteEntryFromTriplet		00464FE7	WC2-only		92.59	ge90
src/cockpt.c	draw_target_box	draw_target_box	004164B0	0043C6D8	WC1-fuzzy-very-low		92.66	ge90
src/geom.c	set_ship_rotation_goals	set_ship_rotation_goals	004194D0	0040BADB	WC1-fuzzy-followup		92.74	ge90
src/geom.c	position_child	position_child	00419A70	0040C08C	WC1-manual-verified		92.78	ge90
src/screen.c	UpdateInputDeviceTransitions	UpdateInputDeviceTransitions	00430710	00421210	WC1-manual-verified		92.79	ge90
src/screens.c	FindActiveCutsceneFileResources	FindActiveCutsceneFileResources		0042C607	WC2-only		92.86	ge90
src/screens.c	FindActiveCutsceneObjectResources	FindActiveCutsceneObjectResources		0042C659	WC2-only		92.86	ge90
src/cockpt.c	SetHudMessageText	SetHudMessageText	00416DE0	0043D956	WC1-fuzzy-low		92.86	ge90
src/winmain.c	ReportHeapGuardCorruption	ReportHeapGuardCorruption	00402CA0	00455565	WC1-auto-vt		92.86	ge90
src/geom.c	RestoreModalTextPanel	RestoreModalTextPanel	0041AB60	004595AA	WC1-manual-verified		92.86	ge90
src/logic.c	SetTargetCameraEyePosition	SetTargetCameraEyePosition		00460D3E	WC2-only		92.86	ge90
src/winmain.c	try_far_spot	try_far_spot	004016C0	00417EFF	WC1-fuzzy-followup		92.90	ge90
src/logic.c	attacker_in_range	attacker_in_range	004232B0	0042ABCE	WC1-manual-verified		92.98	ge90
src/ship.c	revise_shields	revise_shields	0041F1A0	00412F03	WC1-fuzzy-low		93.02	ge90
src/geom.c	distance_between_points	distance_between_points	004191D0	0040B7C9	WC1-manual-verified		93.10	ge90
src/cockpt.c	InitializeCockpitReadout	InitializeCockpitReadout	00413F70	00438454	WC1-callgraph-propagated		93.10	ge90
src/brains.c	ScaleNavMapCoordinates	ScaleNavMapCoordinates	0040CBE0	0044FB19	WC1-fuzzy-medium		93.10	ge90
src/ix/dsps.cpp	ix_dsps_get_buffer_free	ix_dsps_get_buffer_free	00445A6F	0048B2CF	WC1-auto-vt		93.14	ge90
src/brains.c	Mveer_away	Mveer_away	00407450	00442252	WC1-fuzzy-followup		93.16	ge90
src/sound.c	UpdateDamageDisplay	DrawTbl0059bff0FnC970	0042C970	004012E1	WC1-fuzzy-very-low		93.18	ge90
src/ship.c	pilot_hit	pilot_hit	0041EC60	0041262D	WC1-fuzzy-low		93.22	ge90
src/brains.c	streak_toward	streak_toward	0040A940	004441E5	WC1-fuzzy-low		93.22	ge90
src/geom.c	InitializeModalTextPanel	InitializeModalTextPanel	0041A9D0	004593D6	WC1-fuzzy-very-low		93.22	ge90
src/cockpt.c	cockpit_explosion	cockpit_explosion	004177B0	0043EB46	WC1-fuzzy-low		93.24	ge90
src/disk.c	FetchDiskPacketRetrying	FetchDiskPacketRetrying	0041D2E0	0040F5B6	WC1-fuzzy-very-low		93.27	ge90
src/sound.c	PlaySnowStaticSound	PlaySnowStaticSound	0042B680	004245F8	WC1-fuzzy-high		93.27	ge90
src/main.c	player_input	player_input	004285D0	00466B02	WC1-fuzzy-followup		93.30	ge90
src/music.c	KeyboardMousePump	KeyboardMousePump		00452450	WC2-only		93.31	ge90
src/geom.c	point_ship_behind_object	point_ship_behind_object	00419710	0040BDC2	WC1-manual-verified		93.33	ge90
src/gr.c	ClearViewport	ClearViewport	00441AE0	00427123	WC1-auto-vt		93.33	ge90
src/cockpt.c	RestoreTargetLeadIndicator	RestoreTargetLeadIndicator		0043D323	WC2-only		93.33	ge90
src/screen.c	EndCommSessionWithWingman	EndCommSessionWithWingman	00431470	00448070	WC1-fuzzy-low		93.33	ge90
src/eventmgr.c	FlushInputEvents	FlushInputEvents	00435DB0	0046354F	WC1-callgraph-propagated		93.33	ge90
src/ship.c	onboard_explosion	onboard_explosion	0041ECE0	0041270A	WC1-fuzzy-very-low		93.42	ge90
src/winmain.c	MainWindowProc	MainWindowProc	00402530	00454625	WC1-callgraph-propagated		93.50	ge90
src/nav.c	BriefingMap_LoadShapes	BriefingMap_LoadShapes	0040E190	00451AD3	WC1-fuzzy-followup		93.62	ge90
src/text.c	DrawCinematicFontCharacter	DrawCinematicFontCharacter		00433690	WC2-only		93.65	ge90
src/logic.c	DecodeSceneOffsetChunk	DecodeSceneOffsetChunk		00458B8C	WC2-only		93.67	ge90
src/logic.c	place_exhaust_on_ships	place_exhaust_on_ships	00421430	00416A87	WC1-callgraph-propagated		93.72	ge90
src/geom.c	get_facing_range_from_point	get_facing_range_from_point	00419290	0040B898	WC1-manual-verified		93.75	ge90
src/ship.c	send_at_point	send_at_point	00420190	00414BE9	WC1-order-callgraph-verified		93.75	ge90
src/winmain.c	match_ship_to_eye	match_ship_to_eye	00401A60	00418426	WC1-manual-verified		93.75	ge90
src/geom.c	DrawModalTextPanel	DrawModalTextPanel	0041AAE0	00459527	WC1-order-exact		93.75	ge90
src/logic.c	InitializeHighMemoryGraphicsBuffers	InitializeHighMemoryGraphicsBuffers		0045BF30	WC2-only		93.75	ge90
src/brains.c	Mturn_n_spin	Mturn_n_spin	004067A0	00440D0B	WC1-fuzzy-followup		93.83	ge90
src/brains.c	LoadSelectedPilotCampaign	get_pilot_talk	0040C1C0	00434043	WC1-callgraph-propagated		93.88	ge90
src/geom.c	ChooseRandomSignedMagnitude	ChooseRandomSignedMagnitude	00418750	0040ABCC	WC1-manual-verified		93.94	ge90
src/smart.c	chase_location	chase_location	004340F0	0041EDCC	WC1-fuzzy-low		93.94	ge90
src/gr.c	Streamer_open	Streamer_open	004423B0	004289BF	WC1-fuzzy-followup		93.94	ge90
src/screen.c	LoadCommPortraitResources	LoadCommPortraitResources	00431520	00447300	WC1-manual-verified		93.94	ge90
src/mathfp.c	RandomInRange	RandomInRange	00434D20	00461942	WC1-fuzzy-medium		93.94	ge90
src/eventmgr.c	draw_sorted_objects_to_buffer	draw_sorted_objects_to_buffer	00436520	004644DA	WC1-order-semantics-verified		93.94	ge90
src/ix/streamer.cpp	ix_streamer_service_audio	ix_streamer_service_audio	00443CC0	0046D2C0	WC1-auto-vt		93.94	ge90
src/spc.c	accelerate_and_move_object	GetTbl0059c3c0Fn29A0	004129A0	0041CC0A	WC1-fuzzy-followup		93.96	ge90
src/screen.c	ShouldWingmanAcceptRoutCommand	ShouldWingmanAcceptRoutCommand	0042F350	00421E6D	manual-verified		94.03	ge90
src/geom.c	AbsInt	DoLocalFn8500	00418500	0040A8BF	WC1-callgraph-single		94.12	ge90
src/cockpt.c	FormatTextBufferFromStart	FormatTextBufferFromStart	00413C70	004206F2	WC1-manual-verified		94.12	ge90
src/gr.c	DrawViewportPixel	DrawViewportPixel	00441B20	00427179	WC1-auto-vt		94.12	ge90
src/logic.c	get_follow_point	get_follow_point	00423820	0042B38F	WC1-fuzzy-followup		94.12	ge90
src/cockpt.c	message_showing	GetCombatFn49F0	004149F0	0043952E	WC1-callgraph-propagated		94.12	ge90
src/brains.c	Mtarget_laser	Mtarget_laser	00407580	00442404	WC1-manual-verified		94.12	ge90
src/mathfp.c	SeedRandomFromClock	DoLocalFn4CF0	00434CF0	004618FF	WC1-auto-vt		94.12	ge90
src/eventmgr.c	FreeIfNotNull	DoLocalFn6950	00436950	00464B3A	WC1-callgraph-propagated		94.12	ge90
src/main.c	fire_players_lasers	fire_players_lasers	00428480	00466908	WC1-fuzzy-very-low		94.12	ge90
src/hudmsg.c	ShowOnScreenMessage	ShowOnScreenMessage	00428FA0	00437DFA	WC1-callgraph-transfer		94.19	ge90
src/cockpt.c	show_weapon_disp	show_weapon_disp	00414EA0	00439BB7	WC1-callgraph-propagated		94.19	ge90
src/eventmgr.c	BuildObjectDepthOrder	BuildObjectDepthOrder	00436460	0046436E	WC1-order-semantics-verified		94.25	ge90
src/geom.c	vector_angle	vector_angle	00418A30	0040AE18	WC1-manual-verified		94.29	ge90
src/screens.c	WaitForCutsceneInputEvent	WaitForCutsceneInputEvent		0042C5A2	WC2-only		94.29	ge90
src/cockpt.c	CheckTargetLockMalfunction	CheckTargetLockMalfunction	00416040	0043BEFF	WC1-fuzzy-very-low		94.29	ge90
src/cmpgn.c	ejection_sequence	ejection_sequence	004046A0	0044EBCA	WC1-callgraph-propagated		94.29	ge90
src/logic.c	initialize_direction_view_frame	SetUiFn1E20	00421E20	0045C1A1	WC1-fuzzy-low		94.29	ge90
src/brains.c	set_formation_position	ScanTbl0046c97bFnC4E0	0040C4E0	0044DA2F	WC1-fuzzy-followup		94.34	ge90
src/disk.c	WaitForInputKey	WaitForInputKey	0041DAA0	0040FA2C	WC1-callgraph-propagated		94.44	ge90
src/spc.c	object_intelligence	DispatchTbl0059d100Fn3880	00413880	0041E276	WC1-callgraph-propagated		94.44	ge90
src/screens.c	ReleaseCutsceneSoundEffects	ReleaseCutsceneSoundEffects		0042CB08	WC2-only		94.44	ge90
src/brains.c	place_ship_near_player_until_valid	place_ship_near_player_until_valid	0040C360	0044D81F	WC1-fuzzy-low		94.44	ge90
src/nav.c	AddUniqueObjectiveNavLabel	AddUniqueObjectiveNavLabel	0040D410	004506F8	WC1-fuzzy-very-low		94.44	ge90
src/dib.c	SetSpaceFlightFrameTiming	SetSpaceFlightFrameTiming	004320E0	0045CF3B	WC2-manual-verified		94.44	ge90
src/dib.c	SetDefaultFrameTiming	SetDefaultFrameTiming		0045CF7F	WC2-only		94.44	ge90
src/dib.c	SetCinematicFrameTiming	SetCinematicFrameTiming	00432110	0045CFC3	WC1-manual-verified		94.44	ge90
src/dib.c	DIBwaitForVerticalBlank	DIBwaitForVerticalBlank	004331E0	0045E9C5	WC1-manual-verified		94.44	ge90
src/eventmgr.c	RetainInputEventsOfType	RetainInputEventsOfType	004358E0	00462C9C	WC1-manual-verified		94.44	ge90
src/screen.c	PollJoystickButtonEvents	PollJoystickButtonEvents	00430840	00421409	WC1-fuzzy-very-low		94.52	ge90
src/ship.c	analyze_kill	analyze_kill	0041FB40	00413F58	WC1-callgraph-propagated		94.55	ge90
src/brains.c	Mfish_hook	Mfish_hook	00406A50	004411E1	WC1-fuzzy-followup		94.55	ge90
src/eventmgr.c	FindQueuedInputEvent	FindQueuedInputEvent	00435D80	004633E7	WC1-manual-verified		94.62	ge90
src/personnel.c	SelectTransferredPilot	SelectTransferredPilot		00435064	WC2-only		94.71	ge90
src/gr.c	snow_viewport	snow_viewport	00442300	00427DE8	WC1-fuzzy-very-low		94.74	ge90
src/cockpt.c	show_navigation_disp	show_navigation_disp	00415180	0043A3F8	WC1-fuzzy-very-low		94.74	ge90
src/winmain.c	PumpWindowMessages	PumpWindowMessages	00402320	0045445A	WC1-fuzzy-very-low		94.74	ge90
src/sysinput.c	InitGameClockRandomEpoch	InitGameClockRandomEpoch	004030B0	00455F23	WC1-auto-vt		94.74	ge90
src/debug.cpp	DebugOverlayConsole::SetOverlayTextColor	DebugOverlayConsole::SetOverlayTextColor	0041CFA0	0045B654	WC1-manual-verified		94.74	ge90
src/debug.cpp	DebugOverlayConsole::SetOverlayBackgroundColor	DebugOverlayConsole::SetOverlayBackgroundColor	0041CFF0	0045B6BB	WC1-callgraph-propagated		94.74	ge90
src/mathfp.c	SplitPackedPoint	DoLocalFn50D0	004350D0	00461EFE	WC1-order-exact		94.74	ge90
src/eventmgr.c	DrawMouseCursor	DrawUiFn5EF0	00435EF0	004636F7	WC1-fuzzy-low		94.74	ge90
src/winmain.c	FreeGuardedAllocation	FreeGuardedAllocation	00402DB0	00455882	WC1-manual-verified		94.78	ge90
src/pilot.cpp	EraseLastTextInputCharacter	EraseLastTextInputCharacter	0041DDF0	00459160	WC1-manual-verified		94.81	ge90
src/screen.c	ReadCalibratedJoystick	ReadCalibratedJoystick	00431D20	004238E9	WC1-fuzzy-very-low		94.82	ge90
src/smart.c	pick_kilrathi_maneuver	pick_kilrathi_maneuver	004348A0	0041F83F	WC1-callgraph-propagated		94.83	ge90
src/sound.c	ServiceSoundSystem	ServiceSoundSystem	0042B7D0	0042476B	WC1-order-exact		94.87	ge90
src/cockpt.c	rotational_pos_to_scanner_pos	rotational_pos_to_scanner_pos	004158F0	0043B0EB	WC1-fuzzy-low		94.87	ge90
src/killbrd.c	RunTitleMenuInputLoop	RunTitleMenuInputLoop		00418ECD	WC2-only		94.90	ge90
src/logic.c	InitializeCockpitResources	LoopCombatFn45B0	004245B0	004577D7	WC1-callgraph-propagated		94.98	ge90
src/geom.c	vector_length_in_dir	vector_length_in_dir	00418B60	0040AF99	WC1-manual-verified		95.00	ge90
src/smart.c	pick_from_list	pick_from_list	00434800	0041F714	WC1-fuzzy-followup		95.00	ge90
src/logic.c	SaveAndFreeTemporaryCampaignGlobals	SaveAndFreeTemporaryCampaignGlobals		00429423	WC2-only		95.00	ge90
src/cockpt.c	set_new_objective	set_new_objective	004152C0	0043A75E	WC1-callgraph-propagated		95.00	ge90
src/screen.c	EndCommMenu	EndCommMenu	004314C0	004480C6	WC1-fuzzy-low		95.00	ge90
src/strdos.c	DosMemcpy	DosMemcpy	004354F0	00462527	WC1-manual-verified		95.00	ge90
src/strdos.c	DosMemset	DosMemset	00435510	00462550	WC2-manual-verified		95.00	ge90
src/eventmgr.c	TranslatePolledInputEvent	TranslatePolledInputEvent	004355F0	00462625	WC1-callgraph-single-low		95.00	ge90
src/eventmgr.c	RestoreMouseCursorBackground	GetUiFn5FA0	00435FA0	004637F4	WC1-fuzzy-low		95.00	ge90
src/sound.c	LoadWingCmdrCfgFile	LoadWingCmdrCfgFile	0042C580	00401000	WC1-fuzzy-followup		95.06	ge90
src/hudmsg.c	CopyHugeMemoryOverlapSafe	CopyHugeMemoryOverlapSafe		00419A40	WC2-only		95.10	ge90
src/geom.c	get_facing_range_from_object	get_facing_range_from_object	00419310	0040B92F	WC1-manual-verified		95.12	ge90
src/logic.c	hostile_sphere	hostile_sphere	00423970	0042B565	WC1-callgraph-single		95.12	ge90
src/pilot.cpp	ReadTextInput	ReadTextInput	00426200	004597E3	WC1-fuzzy-followup		95.15	ge90
src/logic.c	DecodeSceneStructChunk	DecodeSceneStructChunk		00458A90	WC2-only		95.18	ge90
src/cmpgn.c	RunCampaignContinuePromptLoop	RunCampaignContinuePromptLoop		004098F2	WC2-only		95.24	ge90
src/winmain.c	add_hazard_field	add_hazard_field	00401C00	00418626	WC1-manual-verified		95.24	ge90
src/gr.c	DrawSolidColourSprite	DrawSolidColourSprite	00441A40	00426FD9	WC1-callgraph-propagated		95.24	ge90
src/logic.c	GetMissionShipVelocityState	GetMissionShipVelocityState		00428E5C	WC2-only		95.24	ge90
src/logic.c	close_behind	close_behind	00422F60	0042A876	WC1-manual-verified		95.24	ge90
src/screens.c	RemoveCutsceneMemberIndex	RemoveCutsceneMemberIndex		0042C6AC	WC2-only		95.24	ge90
src/brains.c	Mroll_over	Mroll_over	00406990	004410C0	WC1-manual-verified		95.24	ge90
src/brains.c	Mget_distance	Mget_distance	004071E0	00441EC8	WC1-fuzzy-low		95.24	ge90
src/brains.c	maneuvering	maneuvering	00409C20	00442EFC	WC1-callgraph-propagated		95.24	ge90
src/hudmsg.c	FinishCannedScenePlayback	FinishCannedScenePlayback		0044698F	WC2-only		95.24	ge90
src/winmain.c	ShowNoticeMessageBox	ShowNoticeMessageBox	004020E0	0045418B	WC1-fuzzy-medium		95.24	ge90
src/eventmgr.c	CaptureMouseCursorBackground	WcOrphanRoutine435E20	00435E20	004635E3	WC1-fuzzy-low		95.24	ge90
src/eventmgr.c	SetMouseHomePosition	SetInputFn6160	00436160	00463F74	WC1-callgraph-single		95.24	ge90
src/eventmgr.c	ApplyPackedMousePosition	ApplyPackedMousePosition	00436190	00463FAA	WC1-manual-verified		95.24	ge90
src/hudmsg.c	ApplyCannedSceneFrameEvents	ApplyCannedSceneFrameEvents		00446D55	WC2-only		95.29	ge90
src/screen.c	BuildCommunicationRecipientMenu	BuildCommunicationRecipientMenu	00430E90	00447629	WC1-fuzzy-followup		95.30	ge90
src/cockpt.c	cycle_next_objective	cycle_next_objective	00415370	0043A851	WC1-fuzzy-low		95.35	ge90
src/brains.c	init_mission	init_mission	0040B730	0044B2E2	WC1-callgraph-propagated		95.35	ge90
src/personnel.c	ReadPersonnelTextField	LoadPaletteTripletsFile	00404610	00459BC8	WC1-fuzzy-very-low		95.35	ge90
src/brains.c	ProcessMissionWaveCommands	ProcessMissionWaveCommands		0044D0C7	WC2-only		95.42	ge90
src/logic.c	fire_afterburner	fire_afterburner	00421350	0041693A	WC1-manual-verified		95.45	ge90
src/smart.c	maintain_formation	maintain_formation	004344E0	0041F2C5	WC1-manual-verified		95.45	ge90
src/logic.c	free_cockpit	free_cockpit	004249A0	00458196	WC1-callgraph-propagated		95.51	ge90
src/screens.c	BlitRawFrame	BlitRawFrame	0043E4AB	00406CA7	WC1-auto-vt		95.53	ge90
src/gr.c	DrawViewportLine	DrawViewportLine	00441BA0	0042722E	WC1-manual-verified		95.56	ge90
src/logic.c	inherit_leader	inherit_leader	004235B0	0042B00A	WC1-fuzzy-followup		95.56	ge90
src/disk.c	LoadSceneHotspotBoundsForSelection	LoadSceneHotspotBoundsForSelection		0040926E	WC2-only		95.58	ge90
src/hudmsg.c	HandleSpaceFlightControls	HandleDebugCheatKeys	00429160	0046733D	WC1-fuzzy-followup		95.60	ge90
src/gr.c	DrawSpriteDefault	DrawSpriteDefault	00441400	004266E7	WC1-callgraph-propagated		95.65	ge90
src/logic.c	approach_half_speed	approach_half_speed	00422E10	0042A71D	WC1-fuzzy-followup		95.65	ge90
src/logic.c	EMStartUp	EMStartUp	00421AB0	0045B924	WC1-callgraph-propagated		95.65	ge90
src/dib.c	GetPaletteEntryAsWords	GetPaletteEntryAsWords	00433020	0045E61C	WC1-order-exact		95.65	ge90
src/hudmsg.c	ApplyCannedSceneObjectEventRecord	ApplyCannedSceneObjectEventRecord		00446B6A	WC2-only		95.74	ge90
src/nav.c	InflightComputer	BlitUiFnE480	0040E480	00451FAA	WC1-callgraph-propagated		95.75	ge90
src/spc.c	WaitForJoystickButtonRelease	WaitForJoystickButtonRelease	004106C0	00418D14	WC1-manual-verified		95.83	ge90
src/spc.c	WaitForJoystickButtonPress	WaitForJoystickButtonPress	00410700	00418D5F	WC1-manual-verified		95.83	ge90
src/screens.c	RestoreCutsceneTextBacking	RestoreCutsceneTextBacking		0042DE9D	WC2-only		95.83	ge90
src/screen.c	IssueQuickCommCommand	IssueQuickCommCommand	00431400	00448008	manual-verified		95.83	ge90
src/screen.c	ReleasePacketHandle	ReleasePacketHandle	0042FAE0	00459082	WC1-order-exact		95.83	ge90
src/pilot.cpp	EraseCharacterAfterTextCursor	EraseCharacterAfterTextCursor	004261D0	0045930A	WC1-manual-verified		95.83	ge90
src/winmain.c	WinMain	WinMain	00401E30	00453E60	WC1-callgraph-transfer		95.86	ge90
src/personnel.c	OpenDiskDataFile	OpenDiskDataFile	0041D6C0	004342E8	WC1-callgraph-propagated		95.88	ge90
src/ship.c	launch_object	launch_object	00420260	00414D3D	WC1-fuzzy-low		95.92	ge90
src/brains.c	Mhard_turn	Mhard_turn	004069F0	00441146	WC1-callgraph-propagated		95.92	ge90
src/nav.c	DrawNavMapLegend	DrawNavMapLegend	0040DEE0	004516C0	WC1-fuzzy-low		95.92	ge90
src/mathfp.c	Vector_magnitude	Vector_magnitude	00434F20	00461C71	WC1-callgraph-propagated		95.92	ge90
src/gr.c	DrawViewportBorder	DrawViewportBorder	00441CF0	00427EC8	WC1-fuzzy-followup		95.93	ge90
src/nav.c	DrawNavMapBriefingBeacons	DrawNavMapBriefingBeacons		00450F1E	WC2-only		95.95	ge90
src/screens.c	RecordCannedSceneBriefingCharacter	DrawBriefingCharacter	00439150	004021A7	WC1-fuzzy-very-low		96.00	ge90
src/smart.c	compute_formation_destination	compute_formation_destination	00433FF0	0041EC73	WC1-fuzzy-low		96.00	ge90
src/pilot.cpp	ClearTextInputCharacter	ClearTextInputCharacter	00426140	00459348	WC1-fuzzy-very-low		96.00	ge90
src/eventmgr.c	ReleaseInputEvent	ReleaseInputEvent	00435760	0046294F	WC1-manual-verified		96.00	ge90
src/killbrd.c	RunCampaignChalkboardMenu	RunCampaignChalkboardMenu		00459D74	WC2-only		96.03	ge90
src/music.c	InitializeConstellationField	InitializeConstellationField	0042D390	0045A441	WC1-fuzzy-followup		96.08	ge90
src/main.c	dump_buffer_to_screen	dump_buffer_to_screen	00427A40	00465D55	WC1-fuzzy-very-low		96.08	ge90
src/screens.c	CopyRasterDriverName	CopyRasterDriverName	00439C3E	0040243C	WC1-fuzzy-high		96.15	ge90
src/screens.c	FatalCutsceneError	FatalCutsceneError		0042C725	WC2-only		96.15	ge90
src/brains.c	kilrathi_patrol	kilrathi_patrol	0040A360	00443930	WC1-manual-verified		96.15	ge90
src/geom.c	MeasureTextPixelWidthClamped	MeasureTextPixelWidthClamped	00418080	00453B30	WC1-callgraph-propagated		96.15	ge90
src/screen.c	PollMenuInputDevices	PollMenuInputDevices	00430920	00421530	WC1-fuzzy-low		96.17	ge90
src/gr.c	GenerateWipeRadialEdges	GenerateWipeRadialEdges		0044A910	WC2-only		96.21	ge90
src/hudmsg.c	CheckCannedSceneBufferCapacity	CheckCannedSceneBufferCapacity		00401C1A	WC2-only		96.30	ge90
src/geom.c	IsPointWithinRange	IsPointWithinRange	00419990	0040BF55	WC1-callgraph-propagated		96.30	ge90
src/winmain.c	manage_hazard	manage_hazard	004019E0	0041836E	WC1-fuzzy-very-low		96.30	ge90
src/hudmsg.c	RestoreCannedSceneObjectState	RestoreCannedSceneObjectState		00446A1D	WC2-only		96.30	ge90
src/brains.c	Set_up_ship_info	SetTbl0059dd90FnC5E0	0040C5E0	0044DB7E	WC1-callgraph-propagated		96.30	ge90
src/killbrd.c	PollCampaignChalkboardMenu	PollCampaignChalkboardMenu		00459C4D	WC2-only		96.30	ge90
src/screens.c	DrawCutscenePlane	DrawCutscenePlane		0042DD9F	WC2-only		96.36	ge90
src/screen.c	InitFullScreenViewport	DoUiFnF7E0	0042F7E0	0040FC7E	WC1-callgraph-single		96.43	ge90
src/logic.c	reset_mission_type	reset_mission_type	00422BE0	0042A490	WC1-fuzzy-low		96.43	ge90
src/screens.c	LogChangedCutsceneWorkBuffers	LogChangedCutsceneWorkBuffers		0042BF0C	WC2-only		96.43	ge90
src/mathfp.c	ArcSin	ArcSin	00434E60	00461B1B	WC1-callgraph-propagated		96.43	ge90
src/mathfp.c	ArcCos	ArcCos	00434E90	00461B6B	WC1-callgraph-propagated		96.43	ge90
src/mathfp.c	Magnitude	Magnitude	00434EC0	00461BBB	WC1-callgraph-single-low		96.43	ge90
src/gr.c	DrawSpriteTransformed	DrawSpriteTransformed	00440FE0	00425FB4	WC1-fuzzy-very-low		96.45	ge90
src/brains.c	UpdateTargetCameraObject	UpdateTargetCameraObject		00460650	WC2-only		96.45	ge90
src/sound.c	show_damage_disp	show_damage_disp	0042C800	00401120	WC1-fuzzy-followup		96.46	ge90
src/barracks.c	RunCampaignSelectionFrame	RunCampaignSelectionFrame	0041C090	00418DAA	WC1-callgraph-propagated		96.47	ge90
src/screens.c	ExecuteCutsceneSequence	ExecuteCutsceneSequence		0042E12A	WC2-only		96.51	ge90
src/smart.c	reset_stress	reset_stress	00434550	0041F337	WC1-manual-verified		96.55	ge90
src/sound.c	RewriteCutsceneMusicExtensionForRetry	RewriteCutsceneMusicExtensionForRetry		00432EE4	WC2-only		96.55	ge90
src/brains.c	check_goal	check_goal	0040A900	00444199	WC1-fuzzy-followup		96.55	ge90
src/mono.c	WriteDataFileAtOffset	WriteDataFileAtOffset	00403520	0045A06C	WC1-fuzzy-high		96.55	ge90
src/eventmgr.c	ReleaseInputEventQueue	ReleaseInputEventQueue	004358B0	00462C43	WC1-manual-verified		96.55	ge90
src/screens.c	LoadCachedCutsceneResource	LoadCachedCutsceneResource		00432F2A	WC2-only		96.57	ge90
src/disk.c	ReportPacketLoadError	TextUiFnD120	0041D120	0040F0D2	WC1-fuzzy-followup		96.58	ge90
src/cockpt.c	fire_computer_graphic_missile	fire_computer_graphic_missile	00414D50	00439A5A	WC1-fuzzy-low		96.59	ge90
src/cockpt.c	update_VDUs	update_VDUs	00417B70	0043F2F5	WC1-fuzzy-followup		96.63	ge90
src/geom.c	transform_objects_to_your_view	ScanTbl0059d9b0FnA1D0	0041A1D0	0040C9DD	WC1-fuzzy-very-low		96.64	ge90
